"uniprot","main_gene","protein_name","I3_1","I3_2","I3_3","I3_4","I9_1","I9_2","I9_3","I9_4","I15_1","I15_2","I15_3","I15_4","I21_1","I21_2","I21_3","I21_4","pval","Phase","Amplitude"
"Q8CFD4","Snx8","Sorting nexin-8",477379.240381645,552110.052925568,342532.790889482,458056.139862564,505118.612554249,518925.942295889,364485.115113472,348367.413339179,563593.271683179,479184.839754116,357149.363381374,399603.179611696,503543.719012745,473368.240984759,407888.652775288,330367.030692777,0.262374995672894,3.71,2686
"Q8CFE3","Rcor1","REST corepressor 1",268160.94123087,268710.525107256,230184.200717511,242854.70746724,251613.0482951,269190.603177867,204730.961845078,237140.036206609,238454.527129463,211108.650236183,202158.47050024,214044.824685313,207873.653625235,219845.513678543,224892.964553544,213776.109248353,0.0585976261075685,6.02,12432
"Q8CFE4","Scyl2","SCY1-like protein 2",524463.036219045,386370.461798443,436727.87235869,500042.45158844,554822.855082122,450341.014112425,584930.09200905,561651.559592443,466047.040186707,538992.550546766,557934.995315743,551781.482894104,452514.963784017,457332.241377327,507188.209676286,491371.321487754,0.0539461393503313,13.11,40707
"Q8CFI5","Pars2","Probable proline--tRNA ligase, mitochondrial",101491.744595996,111015.188942369,157388.320410073,179136.145404516,125399.169763506,105130.434992643,174596.183317781,169662.386278202,125907.506743955,97080.1897815089,169669.906570057,156899.088577711,129499.968323163,89195.1626816306,154051.080941286,201913.687095716,0.383097194539267,10.13,469.4
"Q8CFI7","Polr2b","DNA-directed RNA polymerase II subunit RPB2",761901.975243046,741532.006018167,696779.042243313,727570.320665687,737558.336876853,736616.63948261,802316.857521816,746616.775791373,691670.76942535,638607.626050259,716618.803059054,678169.64961442,737724.553134398,683437.108021319,781634.171574451,714831.106723234,0.0500587922512053,5.68,24995
"Q8CFJ7","Slc25a45","Solute carrier family 25 member 45",522988.613574642,540553.802468457,533066.47772378,572133.493911849,621093.028228503,541128.954959358,621476.124465093,509086.440687259,611024.67956181,583354.481036292,658558.704490948,576499.128733641,552004.090826159,553415.830562777,560745.322230046,654336.715204482,0.0585976261075685,16.05,25386
"Q8CFQ3","Aqr","Intron-binding protein aquarius",268933.018585603,163477.455611325,257223.918280585,294685.676050777,229184.732170354,246422.40920276,293775.651013897,238160.385099895,207568.973155332,316423.044412701,243600.110552888,282281.512312861,210745.894040148,214400.554532873,279144.354946535,233206.822133133,0.219906178338852,13.27,10680
"Q8CFV4","Nrn1","Neuritin",109584.952262262,67651.6193800136,65667.4499670056,79873.494053287,134415.035259093,104849.393019482,102872.687535693,81252.4116181655,79106.3258467311,85700.2517014441,73519.1180048821,95977.3303655693,85461.1876826762,79438.9162236334,108104.4824013,89694.4133372056,0.122991117852334,10.3,11443
"Q8CFX1","H6pd","GDH/6PGL endoplasmic bifunctional protein;Glucose 1-dehydrogenase;6-phosphogluconolactonase",8511820.18516541,7732221.77741753,6989792.36031389,7121808.04788123,7843556.32096126,8008725.944129,8024845.37442041,7767107.24708971,8094423.37256484,7348652.85831201,7237393.08398538,6930322.99085416,8043321.39502968,7264926.18962771,6596386.72880684,6842581.53991238,0.0965559619748949,9.37,290499
"Q8CG16","C1ra","Complement C1r-A subcomponent;Complement C1r-A subcomponent heavy chain;Complement C1r-A subcomponent light chain;Complement C1r-B subcomponent;Complement C1r-B subcomponent heavy chain;Complement C1r-B subcomponent light chain",537632.426176522,614879.333173367,458465.065904004,568453.756244153,578375.028159947,591062.663150526,456194.953841085,564423.468747488,573038.627170972,428068.245340883,520754.990600188,517017.242727708,569085.447695674,566969.425964857,554949.864416851,424243.302885041,0.169240514608877,5.69,15071
"Q8CG50","Rab43","Ras-related protein Rab-43",634362.267189293,587302.43581821,655996.419399732,789687.292846634,580067.260840448,662762.302951655,722146.146262159,697442.662921177,648304.25897066,510974.905910759,753112.680057996,709174.503908609,605456.174181103,630386.720580257,608687.483856214,686537.080557163,0.219906178338852,8.66,11528
"Q8CG72","Adprhl2","Poly(ADP-ribose) glycohydrolase ARH3",642166.36247515,509732.851426972,805475.389945072,731035.487827551,602466.002969881,613432.776495057,813920.195689569,788913.826025963,583452.202397156,692611.417600964,699041.139842733,787247.177718582,605519.734561539,522003.902388653,708196.390075711,700338.694552127,0.219906178338852,11.58,30800
"Q8CG76","Akr7a2","Aflatoxin B1 aldehyde reductase member 2",7983604.99459425,6344441.25786992,8551982.16950783,8589148.14951135,7128269.08531849,7704036.57069957,7738617.50674382,8418292.24348347,7217386.52716205,7821648.99722458,8648583.98167361,8259901.91075675,6800114.32332828,6494875.55652357,7715607.82369975,8155107.43076185,0.184125796212024,11.91,184164
"Q8CG79","Tp53bp2","Apoptosis-stimulating of p53 protein 2",178198.25353943,199454.835123235,155676.869785613,196589.849071727,197886.889170573,203666.30218587,177422.848511749,196140.525479012,199572.028663499,182579.529089007,193310.777413882,212256.284226155,195186.665831467,175000.177071545,197929.877889722,173250.916436908,0.122991117852334,13.81,7450
"Q8CGA0","Ppm1f","Protein phosphatase 1F",274401.681239625,323398.478446238,317165.628420411,299182.928532894,306297.102517215,383200.568094621,254397.699642057,311281.877651066,307910.215373175,265571.529221892,312882.25159199,324908.171268841,349324.981455876,322213.62429735,327122.849735353,343226.083276347,0.0965559619748949,22.71,8225
"Q8CGB3","Uaca","Uveal autoantigen with coiled-coil domains and ankyrin repeats",175441.540495564,159468.065009917,200335.951008185,200627.365292032,143900.511758426,144008.077127561,178084.25535418,191705.973290747,155742.123089476,238497.433808109,197618.427610355,196317.633774045,173649.841773458,181632.825250702,164240.831343328,183861.170912929,0.143901630241577,19.34,24627
"Q8CGB6","Tns2","Tensin-2",791233.477682696,656057.433682135,1033617.38116646,900088.408296766,799271.685137541,794602.0004019,1145723.40393721,1079776.86871363,739202.232687833,1003036.5168736,890944.884531255,1062094.41224255,845833.394709994,692038.220863099,843806.138609078,882361.36125209,0.122991117852334,12.18,70698
"Q8CGC4","Lsm14b","Protein LSM14 homolog B",66135.8516501455,76044.61977068,71251.9332272238,70030.7627102621,77086.4938953641,69715.6674917046,62683.2899556802,70468.781698872,71518.5455470234,70477.1364770154,81967.1996582986,65702.2633580089,72735.0806419931,77105.4320276067,66920.5237816179,74509.6819902582,0.155780990214867,20.33,1140
"Q8CGC7","Eprs","Bifunctional glutamate/proline--tRNA ligase;Glutamate--tRNA ligase;Proline--tRNA ligase",11146221.7257016,11221498.5092389,10469643.4344498,11004515.0366484,11828681.8216374,11547652.256155,11537943.4931017,11201874.7121584,12409271.558098,11503256.9019435,11347594.2560666,11681358.8485594,11897549.6494732,10425943.9815165,10255379.8376561,11457884.7394024,0.0697961097033575,13.58,415950
"Q8CGF1","Arhgap29","Rho GTPase-activating protein 29",208466.64309494,209895.62344679,168686.018957641,180884.831403331,196470.939423983,170113.059709002,198704.430121637,176787.122921006,171196.523073961,172892.215837326,160145.64597039,178509.695530906,161181.043211428,175895.600388761,173954.394252487,187234.304312108,0.0749192288467448,5.59,7336
"Q8CGF7","Tcerg1","Transcription elongation regulator 1",747717.321458868,509722.748361434,823179.254732291,746044.237812449,631902.691760534,653847.615752199,843757.329708894,767402.954650579,643148.932275278,755739.394111832,763317.869497154,795963.917927147,621201.269574734,586625.485262769,786604.940777524,760999.05269933,0.219906178338852,13.4,21703
"Q8CGK3","Lonp1","Lon protease homolog, mitochondrial",8694753.84316579,8067886.34438789,9747739.69289591,9920997.58919608,8242024.2126746,8237844.31152677,8659370.90804312,9678968.21429582,9324892.90032983,10091667.7726117,9507752.44825937,8715038.73162237,8538904.23772719,8590931.39845619,9071336.26882851,9429217.24603054,0.133396167882644,18.54,213195
"Q8CGR7","Upp2","Uridine phosphorylase 2",731233.541647978,716922.289634071,240019.552823431,284654.838700626,1140702.76706505,833351.412609262,794886.157879505,503835.596115767,792333.693088138,1303614.8929383,963950.428494277,559648.407588319,662121.415213638,723213.990779299,454599.155035408,443954.579246609,0.0539461393503313,13.95,212331
"Q8CGY8","Ogt","UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase 110 kDa subunit",1792821.97047983,1602484.38542247,1722964.90646629,1858894.23314278,1697193.88319106,1703057.00954428,1761438.59976768,1801312.50484359,1673139.45617621,1634001.16525805,1707458.10276045,1672398.81650572,1761777.74379697,1650187.59601922,1712631.81543246,1782107.24694996,0.105578694433708,4.55,29777
"Q8CH02","Sugp1","SURP and G-patch domain-containing protein 1",106274.943699283,110726.846407429,83519.5252016684,86228.8543708718,91126.4735506174,97586.6696693142,115043.441773291,83800.1265373544,94450.7553613426,89082.8707679815,80625.0383013266,89334.6589468344,83469.124867197,78379.424745945,88254.3565760567,85243.5532483097,0.0697961097033575,8,4595
"Q8CH18","Ccar1","Cell division cycle and apoptosis regulator protein 1",909635.821211968,954961.143477446,869781.584050387,798870.341583506,818250.330640063,901862.148756609,1029790.23963826,847978.515456717,864402.708043961,987203.726796589,845049.571168753,1005353.47371464,900582.859767508,826868.263669353,822908.806986508,852182.364359146,0.155780990214867,13.17,28829
"Q8CH25","Sltm","SAFB-like transcription modulator",460977.288045721,372196.574046748,552484.702522213,544948.46856494,467444.496192445,451484.134926964,600663.954602689,585964.309720681,405370.624786512,512856.23542484,554676.399020025,585575.190219451,423038.458745577,449947.300969,474557.859677428,480303.079695699,0.105578694433708,11.91,33459
"Q8CH40","Nudt6","Nucleoside diphosphate-linked moiety X motif 6",139066.98588769,142644.608326075,124522.061929767,121029.221466454,73602.7357587466,141556.496628807,105277.150544744,122478.056353393,123458.795060262,156446.867689738,122698.192985497,108167.740265073,133926.610676791,106358.661890992,149957.768734028,130415.603552832,0.133396167882644,22.6,11263
"Q8CH72","Trim32","E3 ubiquitin-protein ligase TRIM32",169446.183738599,174727.126050495,137284.180942013,194658.096702627,176807.73935471,185426.207738668,134877.141670932,157544.470821567,167297.28811964,139958.604851946,168506.513406792,167271.4396144,197153.342440087,133127.902936721,156607.332354922,174404.286011492,0.219906178338852,3.01,3528
"Q8CHC4","Synj1","Synaptojanin-1",348730.35868822,369981.87502079,301756.184349849,297935.372458843,346984.465657562,330980.903042941,292322.861136388,298830.734647237,371829.842228932,330820.770015302,294268.078352634,317944.718148149,342961.281242575,375115.369380985,301291.048238286,242069.660366212,0.288162133531305,12.21,78.96
"Q8CHG3","Gcc2","GRIP and coiled-coil domain-containing protein 2",529009.492799622,445520.046480375,570962.444918689,557390.295498258,558524.950884958,508895.390667375,677429.134691914,542039.666669882,533613.482661353,511679.594977626,649202.206466905,621781.219107875,455104.743801467,499827.015085563,521667.82766919,531560.884818824,0.0878696844004885,12.66,39165
"Q8CHH9","Sept8","Septin-8",253983.833114965,276388.73357043,209201.868632231,231645.396310615,282708.350611937,286496.458910064,234179.079989958,186022.49956093,255394.713869505,318038.882872054,210615.594819455,282304.624369388,319396.548975266,242123.562710232,293426.637736577,206024.576644487,0.169240514608877,18.4,8423
"Q8CHI8","Ep400","E1A-binding protein p400",114418.025406888,125539.965720532,108466.092018669,145796.347256126,107004.61453694,135413.14067751,130774.19376364,129352.167658771,113216.851404176,157372.16870818,125581.823241179,139858.110291595,109890.304891273,128636.769613853,123591.670087656,120198.732691982,0.143901630241577,14.47,5631
"Q8CHK3","Mboat7","Lysophospholipid acyltransferase 7",222508.622565792,239664.172659972,201615.2526527,166425.052615801,229225.58088073,215550.546990115,155666.51850225,202963.34524524,250318.046372708,259688.355613722,187012.910419459,210464.362543137,253329.065637902,214355.788461329,199609.674756032,179641.100463999,0.219906178338852,18.12,14447
"Q8CHP5","Wibg","Partner of Y14 and mago",146918.07046628,105938.467895823,152482.978318868,171759.269832614,157912.975146437,142471.288703184,190047.650041798,188660.024281312,139219.903332484,174255.74680705,187545.607003941,154619.188307954,131116.827112385,130308.725981883,167728.706194586,194563.678071584,0.122991117852334,13.28,10867
"Q8CHP6","Phc3","Polyhomeotic-like protein 3",82265.1837840677,90126.6457480538,98418.7635298692,98649.1622977366,81582.7379266405,81375.0590614316,98359.0757259284,88321.1005468016,72443.7689794549,75418.6785606926,100435.383328091,93556.1542291589,88312.6920902704,82110.7258047581,124931.195533835,91207.9651678932,0.143901630241577,1.06,5185
"Q8CHP8","Pgp","Phosphoglycolate phosphatase",866690.995394569,878341.641211332,808912.918057783,804529.726126556,702205.691755478,855491.515598545,732397.640337422,825073.574981717,827027.324958823,763616.076352056,926365.763500809,846075.359330792,752038.390736568,825677.557909698,1034524.8323147,781932.851246715,0.184125796212024,21.98,32441
"Q8CHQ0","Fbxo4","F-box only protein 4",155021.110336336,172561.582120192,123099.231877492,139366.500425157,148274.955336956,137006.247499217,153269.926459276,130135.716256051,153451.463709218,170956.723896656,159245.125200918,136545.461257955,149505.085874351,126130.599161505,162572.309923388,187530.229736759,0.155780990214867,19.98,6091
"Q8CHQ9","Cml2","Probable N-acetyltransferase CML2",1801390.19317942,1882717.7732272,1614691.93121688,1753798.52012797,2165402.70535027,1725763.30873895,1891563.9408425,1886374.08236958,1822113.22745855,1484283.96503069,1926855.00941457,1960430.91845816,1578856.38004792,1737160.3281251,1787175.12781385,1885838.68827896,0.105578694433708,10.65,77094
"Q8CHR6","Dpyd","Dihydropyrimidine dehydrogenase [NADP(+)]",11742060.7477503,10101260.3167676,10698302.8741897,11934799.1045883,12662304.2230976,11363071.9400067,11787095.323247,11912222.6230494,9757688.61478809,10707662.3080707,12605615.3172667,11498029.3986479,11101396.4193037,10812266.0744966,12047621.6873657,14061638.1191807,0.201155483439201,7.18,33139
"Q8CHS2","Dnajc22","DnaJ homolog subfamily C member 22",737524.082107705,760043.030325152,738361.787480881,729865.125779945,723467.99438093,847243.226049768,733839.770495409,743180.952446663,869677.22777411,724228.660101917,699187.748695497,671648.178475457,728181.262751136,746121.709984771,716081.740021076,764850.163484354,0.169240514608877,9.52,10067
"Q8CHS8","Vps37a","Vacuolar protein sorting-associated protein 37A",130892.058727944,67355.0030442324,241287.672470373,225921.966704047,118185.292974414,151401.066513257,243319.667570503,246825.746480079,121709.392893281,159238.023809027,231793.176220724,246808.354968957,96656.2358565676,141963.411609464,196895.580333036,207598.243374664,0.169240514608877,13.3,16695
"Q8CHT0","Aldh4a1","Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",15811424.8306122,13309763.7132897,16077840.1819252,14990464.9863998,14959267.8487593,14126756.4545938,15844502.29803,15525394.6104405,14227245.1280686,17774174.6586711,13987285.8366378,14529508.8508972,14978658.5367358,15815326.1789794,12931339.2209268,15591704.4632736,0.262374995672894,11.42,123980
"Q8CHT1","Ngef","Ephexin-1",433531.454249813,390589.906425703,328924.487214493,402572.197907842,440919.109687098,421242.354046819,409792.206409755,383210.943781831,416276.643696424,468670.512612283,332197.870319586,324332.521513115,444822.183089701,450779.777549992,343581.3502398,374254.97299914,0.317435108737141,7.96,6447
